,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
13,4943,Dai,DAI,multi-collateral-dai,992,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7026023350.696098,7026023350.696098,,14,,,2022-06-11T21:53:00.000Z,1.000235149999982,365239688.84731233,34.2781,0.09910553,0.02142192,-0.02755845,-0.06262913,0.0369567,0.03743978,7027675520.086888,0.6127,7027675520.09,2022-06-11T21:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-11 22:54:55.355254
14,5805,Avalanche,AVAX,avalanche,266,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,280978114.7494577,404229626.49901325,,15,,,2022-06-11T21:53:00.000Z,20.384327904597182,529139495.0826216,2.8938,0.86926171,-9.7823639,-15.45579043,-29.79606225,-73.09869737,-70.82191161,5727550025.06848,0.4993,14676716091.31,2022-06-11T21:53:00.000Z,1839.0,BNB,BNB,bnb,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,2022-06-11 22:54:55.355254
0,1,Bitcoin,BTC,bitcoin,9528,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19065100.0,19065100.0,,1,,,2022-06-12T01:19:00.000Z,28311.093952791365,27561884483.287617,-3.5205,-0.56132296,-3.06560515,-4.66236578,-3.70734228,-28.80777608,-25.81276477,539753837319.3627,47.4177,594532973008.62,2022-06-12T01:19:00.000Z,,,,,,2022-06-12 02:20:05.758889
1,1027,Ethereum,ETH,ethereum,5745,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121138069.9365,121138069.9365,,2,,,2022-06-12T01:18:00.000Z,1525.0495454086715,21282989209.08253,19.3811,-0.9387647,-9.11826839,-14.9040212,-24.6145501,-49.48895716,-39.80838289,184741558488.34317,16.2297,184741558488.34,2022-06-12T01:18:00.000Z,,,,,,2022-06-12 02:20:05.758889
2,825,Tether,USDT,tether,34593,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72494981446.97955,79710622658.24379,,3,,,2022-06-12T01:18:00.000Z,0.9990411057673926,49080464069.18224,2.6369,-0.0009473,-0.01099199,-0.0257416,0.14591039,-0.11861108,-0.11729638,72425466427.37706,6.3626,79634188601.9,2022-06-12T01:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-12 02:20:05.758889
3,3408,USD Coin,USDC,usd-coin,4379,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53844040890.71366,53844040890.71366,,4,,,2022-06-12T01:18:00.000Z,1.0000630933625025,4834599080.766347,11.6326,-0.02526417,-0.00245682,0.00396868,-0.0794445,0.00644476,0.01309656,53847438092.304184,4.7315,53847438092.3,2022-06-12T01:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-12 02:20:05.758889
4,1839,BNB,BNB,bnb,947,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-12T01:18:00.000Z,268.2060059832788,1216686457.4945376,-8.9024,-0.94177721,-7.05594454,-9.69786116,-4.72011417,-34.82787432,-26.23534211,43791865234.54544,3.8471,44285306720.5,2022-06-12T01:18:00.000Z,,,,,,2022-06-12 02:20:05.758889
5,2010,Cardano,ADA,cardano,454,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34512850428.993,,6,,,2022-06-12T01:18:00.000Z,0.5469157052239585,1252793718.8401334,11.7306,-2.25113763,-6.03600074,-2.34158904,8.64296555,-42.21503415,-30.83472099,18559064014.84884,1.6304,24611206735.08,2022-06-12T01:18:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-12 02:20:05.758889
6,4687,Binance USD,BUSD,binance-usd,3834,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17907058466.479256,17907058466.479256,,7,,,2022-06-12T01:19:00.000Z,1.00068448546421,4391533837.503997,-1.054,-0.01310459,-0.03589627,-0.01460326,-0.30000219,-0.04152913,0.16849497,17919315587.70632,1.5742,17919315587.71,2022-06-12T01:19:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-12 02:20:05.758889
7,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,2022-06-12T01:19:00.000Z,0.35533478041368477,1140504852.2384534,-17.5255,-1.6670948,-7.32831222,-9.09120394,-10.95306482,-50.12903195,-53.24302249,17177985248.352537,1.5091,35533478041.37,2022-06-12T01:19:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-12 02:20:05.758889
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342077211.6414611,511616946.142289,,9,,,2022-06-12T01:18:00.000Z,33.64911068487255,1097730294.2831733,-2.9141,-1.659056,-10.10014726,-12.34927655,-27.6267608,-67.21117204,-57.41854292,11510593957.296095,1.0112,17215455249.0,2022-06-12T01:18:00.000Z,,,,,,2022-06-12 02:20:05.758889
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-12T01:19:00.000Z,0.06941554596324155,506854741.0197085,23.5113,-1.236786,-8.43800185,-14.45347523,-19.61844181,-49.53553629,-37.87627497,9209413537.237684,0.8092,9209413537.24,2022-06-12T01:19:00.000Z,,,,,,2022-06-12 02:20:05.758889
10,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,7204832610.299091,2022-06-12T01:19:00.000Z,7.962286712927538,455866280.2772358,0.4979,-1.55916478,-8.8068656,-14.54863716,-12.30739212,-54.80049603,-53.94574825,7863389657.444879,0.6908,8784818570.51,2022-06-12T01:19:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-12 02:20:05.758889
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,450,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273901.35490986,273901.35490986,,12,,,2022-06-12T01:18:00.000Z,28334.455222972592,302850022.10487086,13.2948,-0.4773043,-2.91397604,-4.68601871,-3.95436028,-28.94377315,-25.66497951,7760845676.204952,0.6818,7760845676.2,2022-06-12T01:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-12 02:20:05.758889
12,1958,TRON,TRX,tron,619,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92539237572.04694,92539223769.22441,,13,71659659264.0,5447439678.415497,2022-06-12T01:18:00.000Z,0.07601821909795423,773608388.9216346,2.2766,-0.36751759,-4.10006658,-4.68244781,10.73624886,27.6774554,27.48237671,7034668036.909502,0.618,7034666987.64,2022-06-12T01:18:00.000Z,,,,,,2022-06-12 02:20:05.758889
13,4943,Dai,DAI,multi-collateral-dai,992,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7023642887.589429,7023642887.589429,,14,,,2022-06-12T01:18:00.000Z,0.9993386858383605,354984218.4899288,24.4462,-0.07285501,-0.09373876,-0.04137329,-0.20762736,-0.03423366,-0.0713791,7018998053.081568,0.6166,7018998053.08,2022-06-12T01:18:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-12 02:20:05.758889
14,5805,Avalanche,AVAX,avalanche,266,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,280980476.4135324,404229626.49901325,,15,,,2022-06-12T01:18:00.000Z,19.723500353599487,539435624.3745291,6.5058,-1.85774378,-12.15377474,-18.3347627,-37.46931506,-74.18901713,-71.00636886,5541918525.896858,0.4869,14200920254.59,2022-06-12T01:18:00.000Z,1839.0,BNB,BNB,bnb,0x1ce0c2827e2ef14d5c4f29a091d735a204794041,2022-06-12 02:20:05.758889
0,1,Bitcoin,BTC,bitcoin,9528,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19065362.0,19065362.0,,1,,,2022-06-12T10:10:00.000Z,27433.91372421438,34428598558.09677,19.5135,-0.55005442,-5.74629973,-7.40019306,-9.56459857,-31.56080749,-29.85923876,523037496228.91534,47.4011,576112188208.5,2022-06-12T10:10:00.000Z,,,,,,2022-06-12 11:10:51.526975
1,1027,Ethereum,ETH,ethereum,5745,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121142083.249,121142083.249,,2,,,2022-06-12T10:09:00.000Z,1463.6578790600986,24814675272.20161,20.7215,-0.49486223,-8.62559563,-17.76704987,-29.24828772,-52.07315659,-43.60599425,177310564633.15323,16.069,177310564633.15,2022-06-12T10:09:00.000Z,,,,,,2022-06-12 11:10:51.526975
2,825,Tether,USDT,tether,34597,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,72494981446.97955,79710622658.24379,,3,,,2022-06-12T10:09:00.000Z,0.998950904919238,60043932247.96736,20.9858,0.00299156,-0.03015026,-0.03217637,0.05115152,-0.12901169,-0.12155682,72418927318.5636,6.5631,79626998636.13,2022-06-12T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-06-12 11:10:51.526975
3,3408,USD Coin,USDC,usd-coin,4379,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,53889116610.70188,53889116610.70188,,4,,,2022-06-12T10:09:00.000Z,1.0001164978068708,5912024170.303668,28.3837,-0.00064931,-0.00011214,0.01564612,-0.03920593,0.05043074,0.03043416,53895394574.601234,4.8869,53895394574.6,2022-06-12T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-06-12 11:10:51.526975
4,1839,BNB,BNB,bnb,947,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",165116760.0,163276974.63,163276974.63,,5,,,2022-06-12T10:09:00.000Z,256.7751841732699,1497624985.4820075,11.1614,-0.54299842,-9.90907311,-13.51347292,-14.45261148,-38.83361372,-30.69762348,41925475231.87257,3.7996,42397886459.09,2022-06-12T10:09:00.000Z,,,,,,2022-06-12 11:10:51.526975
5,4687,Binance USD,BUSD,binance-usd,3834,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17907058466.479256,17907058466.479256,,6,,,2022-06-12T10:10:00.000Z,1.0015002639943926,5526790455.062442,23.5647,-0.13062221,0.24583963,0.21495804,-0.12302532,0.03988832,0.16575634,17933923781.542,1.6253,17933923781.54,2022-06-12T10:10:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-06-12 11:10:51.526975
6,2010,Cardano,ADA,cardano,454,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34512850428.993,,7,,,2022-06-12T10:09:00.000Z,0.5136316011846357,1498850756.9682088,20.4001,-1.30811915,-14.3032593,-7.72239771,-10.40595511,-46.1599519,-36.49192723,17429599617.241665,1.5796,23113422053.31,2022-06-12T10:09:00.000Z,1839.0,BNB,BNB,bnb,0x3ee2200efb3400fabb9aacf31297cbdd1d435d47,2022-06-12 11:10:51.526975
7,52,XRP,XRP,xrp,737,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,8,,,2022-06-12T10:10:00.000Z,0.34792085562741887,1463248202.8084617,22.4276,-0.53685249,-9.15127686,-11.56324981,-21.49950771,-51.29459449,-54.98245517,16819573132.143137,1.5243,34792085562.74,2022-06-12T10:10:00.000Z,1839.0,BNB,BNB,bnb,0x1d2f0da169ceb9fc7b3144628db156f3f6c60dbe,2022-06-12 11:10:51.526975
8,5426,Solana,SOL,solana,327,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,342077054.3249802,511616946.142289,,9,,,2022-06-12T10:09:00.000Z,32.60863799713818,1393248409.8660977,29.2347,-1.14057771,-11.65854705,-17.2898169,-35.89683627,-68.35954144,-60.12059649,11154666831.610651,1.0109,16683131789.96,2022-06-12T10:09:00.000Z,,,,,,2022-06-12 11:10:51.526975
9,74,Dogecoin,DOGE,dogecoin,484,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,2022-06-12T10:10:00.000Z,0.06586709594198474,697257337.2679493,68.0145,-0.34446516,-12.60316978,-19.28596345,-25.32435573,-52.9176651,-43.06380018,8738637960.837568,0.7924,8738637960.84,2022-06-12T10:10:00.000Z,,,,,,2022-06-12 11:10:51.526975
10,6636,Polkadot,DOT,polkadot-new,351,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,6884527642.644144,2022-06-12T10:10:00.000Z,7.608307637216881,579031744.1520702,28.3782,-1.30824975,-12.30859084,-18.28372536,-28.32042619,-57.25796937,-57.14366888,7513807244.345406,0.681,8394272227.49,2022-06-12T10:10:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xa2c49cee16a5e5bdefde931107dc1fae9f7773e3,2022-06-12 11:10:51.526975
11,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,450,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem']",,273901.35490986,273901.35490986,,12,,,2022-06-12T10:09:00.000Z,27423.2668054732,330922686.8272864,8.2453,-0.42119763,-5.6132311,-7.31803298,-9.7227129,-31.60288199,-29.74947378,7511269934.073697,0.6807,7511269934.07,2022-06-12T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2022-06-12 11:10:51.526975
12,1958,TRON,TRX,tron,619,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'bnb-chain']",,92539080136.63629,92539083418.12186,,13,71659659264.0,5439932568.706817,2022-06-12T10:09:00.000Z,0.07591345848667329,887839147.519946,20.4586,0.00968804,-4.74917521,-5.10961749,5.65911886,25.42434313,25.82634384,7024961618.347472,0.6366,7024961867.46,2022-06-12T10:09:00.000Z,,,,,,2022-06-12 11:10:51.526975
13,4943,Dai,DAI,multi-collateral-dai,992,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7008635133.59221,7008635133.59221,,14,,,2022-06-12T10:09:00.000Z,1.000416633121523,352791128.88021916,17.0116,-0.00302967,0.07413688,0.06368611,-0.021429,0.08100504,0.04958465,7011555163.125534,0.6354,7011555163.13,2022-06-12T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-06-12 11:10:51.526975
14,3957,UNUS SED LEO,LEO,unus-sed-leo,19,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,953954130.0,985239504.0,,15,,,2022-06-12T10:09:00.000Z,5.469485359357563,6596323.9957096,-4.7912,-0.19940428,-1.25897202,9.56361875,7.37605206,-4.38564862,-6.52333682,5217638147.533681,0.4729,5388753042.59,2022-06-12T10:09:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2022-06-12 11:10:51.526975
0,1,Bitcoin,BTC,bitcoin,9528,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19065531.0,19065531.0,,1,,,2022-06-12T14:05:00.000Z,27352.327905333244,32414847540.07018,13.1099,-0.31008919,-4.8340461,-7.72040252,-11.29521043,-32.46846963,-29.67297652,521486655601.296,47.5874,574398886012.0,2022-06-12T14:05:00.000Z,,,,,,2022-06-12 15:06:07.270107
